Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Land Contour,Lot Config,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Sale Type,SalePrice,Ord_lotshape,Ord_utilities,Ord_landslope,Ord_exter_qual,Ord_exter_cond,Ord_bsmt_qual,Ord_kitchen_qual,Ord_fireplacequ,Ord_garage_qual,Ord_bsmt_cond,Ord_garage_cond,Ord_heatingQC,Ord_bsmt_exposure,Ord_bsmtfintype1,Ord_bsmtfintype2,Ord_electrical,Ord_functional,Ord_garage_finish,Ord_paved_drive,house_age,remod_period,garage_age,AllFlrSF,AllPorchSF,AllSF,TotalBath,Cat_neighborhoods_1,Cat_neighborhoods_2,Cat_mszone,Cat_lotconfig,Cat_housestyle,Cat_roofstyle,Cat_exterior1,Cat_exterior2,Cat_masvnrtype,Cat_foundation,Cat_garagetype
2852,909250200,70,RL,69.0,4899.0,Pave,HLS,Corner,SWISU,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,PConc,305.0,0.0,450.0,755.0,GasA,Y,755.0,755.0,0.0,1510.0,0,0,1,0,3,1,6,0,Detchd,1,216.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,6,WD ,149000,4,4,3,3,3,3,3,0,3,3,3,5,1,4,1,5,8,1,3,86.0,56.0,86.0,1510.0,164.0,2265.0,1.0,0,0,0,0,1,0,0,0,0,1,0
1198,534250010,90,RL,87.0,9246.0,Pave,Lvl,Inside,NWAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,CBlock,0.0,0.0,1656.0,1656.0,GasA,Y,1656.0,0.0,0.0,1656.0,0,0,2,0,4,2,8,0,Detchd,2,506.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,11,WD ,135000,3,4,3,3,3,3,3,0,3,3,3,3,1,1,1,5,8,1,3,35.0,35.0,35.0,1656.0,211.0,3312.0,2.0,0,0,0,0,0,0,0,0,1,0,0
1681,527452100,120,RL,69.05520046484602,4928.0,Pave,Lvl,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,CBlock,120.0,0.0,958.0,1078.0,GasA,Y,958.0,0.0,0.0,958.0,0,0,2,0,2,1,5,1,Attchd,2,440.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,2,WD ,128000,3,4,3,3,3,4,3,3,3,3,3,3,1,5,1,5,8,2,3,31.0,31.0,30.0,958.0,205.0,2036.0,2.0,0,0,0,0,0,0,0,0,0,0,1
1773,528366050,20,RL,69.05520046484602,12692.0,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,PConc,1231.0,0.0,1969.0,3200.0,GasA,Y,3228.0,0.0,0.0,3228.0,1,0,3,0,4,1,10,1,Attchd,2,546.0,264.0,75.0,291.0,0.0,0.0,0.0,0.0,5,WD ,430000,3,4,3,4,3,4,4,4,3,3,3,5,1,6,1,5,8,2,3,15.0,14.0,15.0,3228.0,366.0,6428.0,4.0,1,0,0,0,0,1,0,0,0,1,1
1825,532377050,20,RL,84.0,7476.0,Pave,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,812.0,0.0,228.0,1040.0,GasA,Y,1040.0,0.0,0.0,1040.0,1,0,1,1,3,1,5,0,Detchd,2,686.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,145000,4,4,3,3,3,3,3,0,3,3,3,3,1,3,1,5,8,3,3,39.0,39.0,16.0,1040.0,0.0,2080.0,2.5,0,0,0,0,0,0,0,0,0,0,0
2208,909254150,50,RL,53.0,5362.0,Pave,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,PConc,0.0,0.0,661.0,661.0,GasA,Y,661.0,589.0,0.0,1250.0,0,0,2,0,3,1,8,1,Detchd,2,552.0,242.0,0.0,81.0,0.0,0.0,0.0,0.0,11,WD ,139000,4,4,3,3,3,3,3,4,3,3,3,5,1,1,1,5,8,1,3,97.0,4.0,22.0,1250.0,81.0,1911.0,2.0,0,1,0,0,0,0,0,0,0,1,0
1646,527302020,80,RL,78.0,12090.0,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,CBlock,0.0,0.0,585.0,585.0,GasA,Y,1140.0,728.0,0.0,1868.0,0,0,3,1,3,1,7,1,BuiltIn,2,477.0,268.0,112.0,0.0,0.0,147.0,0.0,0.0,1,WD ,178000,4,4,3,3,3,4,3,3,3,3,3,5,1,1,1,5,8,3,3,23.0,4.0,23.0,1868.0,259.0,2453.0,3.5,0,0,0,0,0,1,1,1,1,0,1
1060,528118090,60,RL,96.0,12539.0,Pave,Lvl,Inside,NridgHt,PosN,Norm,1Fam,2Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,TA,PConc,1082.0,0.0,538.0,1620.0,GasA,Y,1632.0,1158.0,0.0,2790.0,1,0,2,1,4,1,10,1,BuiltIn,4,1150.0,30.0,200.0,0.0,0.0,192.0,0.0,0.0,6,WD ,460000,4,4,3,5,3,5,5,5,3,3,3,5,4,6,1,5,8,3,3,3.0,2.0,3.0,2790.0,392.0,4410.0,3.5,1,0,0,0,1,1,0,1,1,1,1
748,903400220,75,RL,69.05520046484602,11888.0,Pave,Bnk,Inside,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,0.0,0.0,844.0,844.0,GasA,N,1445.0,689.0,0.0,2134.0,0,0,2,0,5,1,10,0,Detchd,2,441.0,0.0,60.0,268.0,0.0,0.0,0.0,0.0,7,WD ,214500,3,4,3,3,3,3,4,0,3,3,3,4,1,1,1,4,8,1,3,93.0,15.0,79.0,2134.0,328.0,2978.0,2.0,0,0,0,0,0,0,0,0,0,0,0
2846,909131125,190,RH,69.05520046484602,7082.0,Pave,Lvl,Inside,SWISU,Norm,Norm,2fmCon,2Story,5,8,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,PConc,0.0,0.0,686.0,686.0,GasA,Y,948.0,980.0,0.0,1928.0,0,0,2,0,5,2,10,0,NA,0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,7,WD ,160000,4,4,3,3,3,3,3,0,0,3,0,4,2,1,1,5,8,0,1,90.0,11.0,0.0,1928.0,228.0,2614.0,2.0,0,0,0,0,1,0,1,1,0,1,0
493,528292070,60,RL,69.05520046484602,8755.0,Pave,Lvl,FR2,Gilbert,RRNn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,TA,PConc,772.0,0.0,220.0,992.0,GasA,Y,1022.0,1038.0,0.0,2060.0,1,0,2,1,3,1,8,1,BuiltIn,2,390.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,6,WD ,214000,3,4,3,4,3,4,4,3,3,3,3,5,1,5,1,5,8,2,3,10.0,10.0,10.0,2060.0,168.0,3052.0,3.5,0,1,0,0,1,0,1,1,1,1,1
694,902103100,50,RM,68.0,4080.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,0.0,0.0,901.0,901.0,GasA,Y,861.0,517.0,0.0,1378.0,0,0,1,0,3,1,6,0,Detchd,1,162.0,54.0,0.0,40.0,0.0,0.0,0.0,0.0,6,WD ,128900,4,4,3,3,3,3,4,0,2,3,2,4,1,1,1,5,8,1,2,74.0,11.0,89.0,1378.0,40.0,2279.0,1.0,0,0,0,0,0,0,0,0,0,1,0
2283,923205025,190,RL,69.05520046484602,32463.0,Pave,Low,Inside,Mitchel,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,Gd,CBlock,1159.0,0.0,90.0,1249.0,GasA,Y,1622.0,0.0,0.0,1622.0,1,0,1,0,3,1,7,1,2Types,4,1356.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,3,WD ,168000,4,4,2,3,4,3,3,3,3,3,3,5,3,4,1,5,8,3,3,46.0,32.0,32.0,1622.0,0.0,2871.0,2.0,0,0,0,0,0,0,0,0,1,0,0
1800,528458150,60,FV,112.0,12217.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,WdShing,Wd Shng,None,0.0,TA,PConc,745.0,0.0,210.0,955.0,GasA,Y,955.0,925.0,0.0,1880.0,1,0,2,1,3,1,8,1,Attchd,3,880.0,168.0,127.0,0.0,0.0,0.0,0.0,0.0,12,New,310013,3,4,3,4,3,5,5,4,3,3,3,5,3,6,1,5,8,3,3,0.0,0.0,0.0,1880.0,127.0,2835.0,3.5,0,1,1,0,1,1,0,0,0,1,1
1632,527182040,120,RL,69.05520046484602,3696.0,Pave,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,0.0,0.0,1074.0,1074.0,GasA,Y,1088.0,0.0,0.0,1088.0,0,0,1,1,2,1,5,0,Attchd,2,461.0,0.0,74.0,137.0,0.0,0.0,0.0,0.0,10,WD ,170000,4,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,8,2,3,21.0,21.0,20.0,1088.0,211.0,2162.0,1.5,1,0,0,0,0,0,0,0,0,0,1
2624,535453160,20,RL,70.0,7560.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,CBlock,369.0,0.0,671.0,1040.0,GasA,Y,1040.0,0.0,0.0,1040.0,0,0,1,0,3,1,6,0,Attchd,1,286.0,140.0,0.0,252.0,0.0,0.0,0.0,0.0,7,WD ,133700,4,4,3,3,3,3,3,0,3,3,3,3,1,2,1,4,8,2,3,47.0,47.0,47.0,1040.0,252.0,2080.0,1.0,0,1,0,0,0,0,0,0,0,0,1
2197,909250150,70,RL,55.0,10592.0,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,PConc,0.0,0.0,602.0,602.0,GasA,Y,900.0,602.0,0.0,1502.0,0,0,1,1,3,1,7,2,Detchd,1,180.0,96.0,0.0,112.0,0.0,53.0,0.0,0.0,8,WD ,165000,4,4,3,3,4,3,4,3,3,2,3,3,1,1,1,5,8,1,3,84.0,11.0,84.0,1502.0,165.0,2104.0,1.5,0,1,0,0,1,1,0,0,0,1,0
1045,527451400,160,RM,21.0,1680.0,Pave,Lvl,Inside,BrDale,Norm,Norm,TwnhsE,2Story,6,3,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,CBlock,358.0,0.0,125.0,483.0,GasA,Y,483.0,504.0,0.0,987.0,0,0,1,1,2,1,5,0,Detchd,1,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,WD ,89500,4,4,3,3,3,3,3,0,3,3,3,3,1,5,1,5,8,1,3,37.0,37.0,37.0,987.0,0.0,1470.0,1.5,0,0,0,0,1,0,0,0,1,0,0
2549,534427090,190,RL,75.0,10382.0,Pave,Lvl,Inside,NAmes,Norm,Norm,2fmCon,SLvl,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,Fa,CBlock,513.0,0.0,75.0,588.0,GasA,Y,1095.0,0.0,0.0,1095.0,1,0,1,0,2,1,6,0,Attchd,1,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,ConLD,140000,4,4,3,3,2,3,3,0,3,3,3,3,4,5,1,5,8,2,3,48.0,48.0,48.0,1095.0,0.0,1683.0,2.0,0,1,0,0,0,1,0,0,1,0,1
2829,908188110,160,RM,24.0,2522.0,Pave,Lvl,Inside,Edwards,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,TA,PConc,0.0,0.0,970.0,970.0,GasA,Y,970.0,739.0,0.0,1709.0,0,0,2,0,3,1,7,0,Detchd,2,380.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,5,WD ,134000,4,4,3,4,3,4,4,0,3,3,3,5,1,1,1,5,4,1,3,2.0,2.0,2.0,1709.0,40.0,2679.0,2.0,0,0,0,0,1,0,1,1,1,1,0
2480,531451290,60,RL,70.0,9370.0,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,758.0,0.0,78.0,836.0,GasA,Y,844.0,887.0,0.0,1731.0,1,0,2,1,3,1,7,0,Attchd,2,462.0,307.0,85.0,0.0,0.0,224.0,0.0,3000.0,10,WD ,248500,2,4,3,4,3,4,4,0,3,3,3,5,1,5,1,5,8,2,3,14.0,13.0,14.0,1731.0,309.0,2567.0,3.5,0,1,0,0,1,0,0,0,0,1,1
2724,905200490,80,RL,69.05520046484602,10246.0,Pave,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,CBlock,648.0,0.0,0.0,648.0,GasA,Y,960.0,0.0,0.0,960.0,1,1,0,0,0,1,3,0,Attchd,1,364.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,5,WD ,145000,3,4,3,3,4,3,3,0,3,4,3,5,3,6,1,5,8,1,3,41.0,5.0,41.0,960.0,0.0,1608.0,1.5,0,0,0,1,0,0,1,1,0,0,1
2352,527356060,60,RL,85.0,11475.0,Pave,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,550.0,0.0,163.0,713.0,GasA,Y,811.0,741.0,0.0,1552.0,1,0,2,1,3,1,6,1,Attchd,2,434.0,209.0,208.0,0.0,0.0,0.0,0.0,0.0,2,WD ,179900,4,4,3,3,3,4,3,3,3,3,3,3,1,5,1,5,8,2,3,31.0,31.0,31.0,1552.0,208.0,2265.0,3.5,0,0,0,0,1,0,1,1,0,0,1
1783,528431110,20,RL,75.0,9986.0,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,TA,PConc,0.0,0.0,1795.0,1795.0,GasA,Y,1795.0,0.0,0.0,1795.0,0,0,2,0,2,1,7,1,Attchd,3,895.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,2,New,147000,4,4,3,4,3,5,4,4,3,3,3,5,3,1,1,5,8,2,3,1.0,0.0,0.0,1795.0,49.0,3590.0,2.0,0,1,0,0,0,0,1,1,1,1,1
338,923426070,60,RL,63.0,10475.0,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,PConc,458.0,0.0,166.0,624.0,GasA,Y,624.0,650.0,0.0,1274.0,0,0,1,1,3,1,6,0,Detchd,2,576.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3,WD ,136000,4,4,3,3,3,4,3,0,3,3,3,4,1,3,1,5,8,1,3,19.0,19.0,17.0,1274.0,0.0,1898.0,1.5,0,0,0,0,1,0,0,0,0,1,0
196,903227020,50,RM,50.0,6000.0,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,CBlock,264.0,0.0,308.0,572.0,GasA,Y,848.0,348.0,0.0,1196.0,0,1,1,1,3,1,6,2,Detchd,2,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,WD ,128000,4,4,3,3,4,3,3,4,3,3,3,5,1,2,1,4,8,1,3,70.0,60.0,37.0,1196.0,0.0,1768.0,2.0,0,0,0,0,0,0,0,0,0,0,0
762,904100190,20,RL,50.0,4280.0,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,CBlock,0.0,0.0,560.0,560.0,GasA,Y,704.0,0.0,0.0,704.0,0,1,1,0,2,1,4,0,CarPort,1,220.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,9,WD ,88750,3,4,3,3,4,2,2,0,3,3,3,5,1,1,1,4,8,1,3,63.0,8.0,63.0,704.0,24.0,1264.0,1.5,0,0,0,0,0,0,0,0,0,0,0
151,535302200,20,RL,119.0,10895.0,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,CBlock,648.0,0.0,324.0,972.0,GasA,Y,972.0,0.0,0.0,972.0,0,0,1,0,3,1,5,0,Attchd,1,305.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,6,WD ,122500,4,4,3,3,4,3,3,0,3,3,3,3,1,3,1,5,8,1,3,55.0,55.0,55.0,972.0,205.0,1944.0,1.0,0,1,0,0,0,0,0,0,0,0,1
158,535353190,50,RL,78.0,17503.0,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,CBlock,0.0,0.0,912.0,912.0,GasA,Y,912.0,546.0,0.0,1458.0,0,1,1,0,3,1,6,1,Attchd,1,330.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,WD ,97500,4,4,3,3,3,3,3,4,3,3,3,3,1,1,1,5,8,1,3,62.0,60.0,62.0,1458.0,0.0,2370.0,1.5,0,1,0,0,0,0,1,1,0,0,1
2572,535151080,20,RL,109.0,9723.0,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,TA,CBlock,0.0,0.0,1008.0,1008.0,GasA,Y,1008.0,0.0,0.0,1008.0,0,0,1,0,2,1,5,0,Attchd,2,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,WD ,135000,3,4,3,3,3,3,3,0,3,3,3,3,1,1,1,5,8,2,3,43.0,43.0,43.0,1008.0,0.0,2016.0,1.0,0,1,0,0,0,1,0,0,1,0,1
1686,528102090,20,RL,90.0,11694.0,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,TA,PConc,48.0,0.0,1774.0,1822.0,GasA,Y,1828.0,0.0,0.0,1828.0,0,0,2,0,3,1,9,1,Attchd,3,774.0,0.0,108.0,0.0,0.0,260.0,0.0,0.0,7,New,314813,4,4,3,5,3,5,4,4,3,3,3,5,3,6,1,5,8,1,3,0.0,0.0,0.0,1828.0,368.0,3650.0,2.0,1,0,0,0,0,1,0,1,1,1,1
943,911103050,50,C (all),105.0,8470.0,Pave,Lvl,Corner,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,CBlock,0.0,0.0,1013.0,1013.0,GasA,N,1013.0,0.0,513.0,1526.0,0,0,1,0,2,1,6,0,NA,0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,10,ConLD,85000,3,4,3,2,2,3,2,0,0,2,0,3,1,1,1,5,8,0,1,94.0,27.0,0.0,1013.0,156.0,2539.0,1.0,0,0,0,0,0,1,0,0,0,0,0
735,903226170,50,RM,50.0,6000.0,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,0.0,698.0,698.0,GasA,Y,786.0,390.0,0.0,1176.0,0,0,1,0,2,1,4,0,Detchd,2,624.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,7,WD ,134900,4,4,3,4,3,3,3,0,3,3,3,3,1,1,1,5,8,1,1,72.0,9.0,10.0,1176.0,0.0,1874.0,1.0,0,0,0,0,0,0,0,0,0,0,0
2741,905451410,20,RL,70.0,10519.0,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,8,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,TA,CBlock,0.0,0.0,1057.0,1057.0,GasA,Y,1057.0,0.0,0.0,1057.0,0,1,1,0,3,1,6,0,Attchd,1,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,WD ,137000,4,4,3,3,3,3,4,0,3,3,3,4,2,1,1,5,8,1,3,51.0,7.0,51.0,1057.0,0.0,2114.0,1.5,0,0,0,0,0,1,0,0,1,0,1
1106,528363110,20,RL,91.0,10437.0,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,8,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,660.0,Gd,PConc,1696.0,0.0,413.0,2109.0,GasA,Y,2113.0,0.0,0.0,2113.0,1,0,2,1,2,1,7,1,Attchd,3,839.0,236.0,46.0,0.0,0.0,0.0,0.0,0.0,8,WD ,350000,3,4,3,4,4,4,4,3,3,3,3,5,4,6,1,5,8,3,3,13.0,13.0,13.0,2113.0,46.0,4222.0,3.5,1,0,0,0,0,1,0,0,1,1,1
2375,527452290,20,RL,65.0,7514.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,CBlock,373.0,108.0,462.0,943.0,GasA,Y,1387.0,0.0,0.0,1387.0,1,0,1,0,3,1,6,1,Attchd,1,300.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,9,WD ,145000,4,4,3,3,3,3,3,3,3,3,3,3,2,5,3,5,8,2,3,39.0,31.0,32.0,1387.0,240.0,2330.0,2.0,0,1,0,0,0,1,0,0,0,0,1
1701,528118040,60,RL,118.0,13654.0,Pave,Lvl,CulDSac,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,365.0,TA,PConc,0.0,0.0,1704.0,1704.0,GasA,Y,1722.0,1036.0,0.0,2758.0,0,0,2,1,4,1,9,1,BuiltIn,3,814.0,282.0,55.0,0.0,0.0,0.0,0.0,0.0,5,WD ,418000,3,4,3,4,3,5,5,5,3,3,3,5,4,1,1,5,8,3,3,2.0,1.0,2.0,2758.0,55.0,4462.0,2.5,1,0,0,1,1,0,0,0,1,1,1
2657,902207110,30,RM,48.0,5747.0,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,0.0,0.0,798.0,798.0,GasA,Y,840.0,0.0,0.0,840.0,0,0,1,0,2,1,5,0,Detchd,1,250.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,64000,4,4,3,3,3,3,2,0,3,3,2,4,1,1,1,5,8,1,1,86.0,56.0,68.0,840.0,0.0,1638.0,1.0,0,0,0,0,0,0,0,0,0,1,0
907,909129100,50,RH,55.0,4500.0,Pave,Bnk,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,VinylSd,Stucco,None,0.0,TA,BrkTil,182.0,0.0,611.0,793.0,GasA,Y,848.0,672.0,0.0,1520.0,0,0,1,0,3,1,6,0,Detchd,1,281.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,7,WD ,159434,2,4,3,3,3,3,3,0,3,3,3,5,1,3,1,5,8,1,3,77.0,9.0,41.0,1520.0,56.0,2313.0,1.0,0,0,0,0,0,0,1,0,0,0,0
1777,528427100,20,RL,91.0,11830.0,Pave,Lvl,Inside,Somerst,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,TA,PConc,1220.0,0.0,322.0,1542.0,GasA,Y,1542.0,0.0,0.0,1542.0,1,0,2,0,3,1,6,1,Attchd,3,852.0,168.0,110.0,0.0,0.0,0.0,0.0,0.0,7,New,260261,4,4,3,4,3,4,4,4,3,3,3,5,1,6,1,5,8,1,3,0.0,0.0,0.0,1542.0,110.0,3084.0,3.0,0,1,0,0,0,0,1,1,1,1,1
164,535454070,50,RL,71.0,8520.0,Pave,Lvl,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Fa,CBlock,507.0,0.0,403.0,910.0,GasA,Y,910.0,475.0,0.0,1385.0,0,0,2,0,4,1,6,0,Detchd,2,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,WD ,166000,4,4,3,3,2,3,3,0,3,3,3,2,1,3,1,5,8,1,3,58.0,58.0,10.0,1385.0,0.0,2295.0,2.0,0,1,0,0,0,0,0,0,0,0,0
1973,535478040,85,RL,66.0,6760.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,CBlock,734.0,0.0,162.0,896.0,GasA,Y,936.0,0.0,0.0,936.0,1,0,1,0,3,1,6,1,Attchd,1,288.0,24.0,90.0,160.0,0.0,0.0,0.0,0.0,10,WD ,130000,4,4,3,3,3,3,3,1,3,3,3,3,3,5,1,5,8,2,3,45.0,45.0,45.0,936.0,250.0,1832.0,2.0,0,1,0,0,0,0,0,0,0,0,1
2857,909256020,50,RL,51.0,6191.0,Pave,Lvl,Corner,SWISU,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,384.0,0.0,440.0,824.0,GasA,N,824.0,464.0,0.0,1288.0,0,0,1,0,4,1,6,0,Detchd,1,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,WD ,112000,4,4,3,3,3,2,3,0,3,2,3,3,1,2,1,5,8,1,3,65.0,56.0,65.0,1288.0,0.0,2112.0,1.0,0,0,0,0,0,0,0,0,0,0,0
1208,534400030,20,RL,80.0,8700.0,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,Gd,CBlock,776.0,0.0,344.0,1120.0,GasA,Y,1128.0,0.0,0.0,1128.0,1,0,2,0,3,1,6,0,Attchd,2,525.0,192.0,20.0,123.0,0.0,0.0,0.0,0.0,12,WD ,155000,4,4,3,3,4,3,3,0,3,3,3,4,2,5,1,5,8,2,3,45.0,45.0,45.0,1128.0,143.0,2248.0,3.0,0,1,0,0,0,1,0,0,1,0,1
319,916386090,60,RL,92.0,12003.0,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,84.0,TA,PConc,0.0,0.0,774.0,774.0,GasA,Y,774.0,1194.0,0.0,1968.0,0,0,2,1,4,1,8,1,BuiltIn,3,680.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,5,New,269500,4,4,3,4,3,5,5,4,3,3,3,5,1,1,1,5,8,3,3,1.0,0.0,1.0,1968.0,75.0,2742.0,2.5,0,0,0,0,1,0,1,1,1,1,1
